tree_dbh,status,health,spc_common,latitude,longitude
7,Alive,Good,red,40.72475965,-73.98062058
7,Alive,Fair,red,40.75336542,-73.97286171
10,Alive,Poor,red,40.80270171,-73.94155426
16,Alive,Good,red,40.74201234,-73.99637076
9,Alive,Good,red,40.78500853,-73.9528248
12,Alive,Good,red,40.7500155,-73.99600328
2,Alive,Good,red,40.82017234,-73.94959252
7,Alive,Good,red,40.74147617,-73.99691694
14,Alive,Good,red,40.74191693,-73.99614405
12,Alive,Fair,red,40.72281176,-73.98157094
5,Alive,Poor,red,40.73413792,-73.98521836
6,Alive,Good,red,40.82390772,-73.94926098
15,Alive,Fair,red,40.72455678,-73.98013851
11,Alive,Good,red,40.79229374,-73.94444651
8,Alive,Good,red,40.72775944,-74.00714537
8,Alive,Good,red,40.82395818,-73.94917533
11,Alive,Good,red,40.78477049,-73.95161011
3,Alive,Good,red,40.78912614,-73.97453572
4,Alive,Good,red,40.81993486,-73.94976635
5,Alive,Good,red,40.72340905,-73.9829804
8,Alive,Good,red,40.78618608,-73.95367361
7,Alive,Poor,red,40.76159586,-73.98045062
11,Alive,Good,red,40.8219479,-73.94370485
10,Alive,Fair,red,40.79022939,-73.94348068
10,Alive,Good,red,40.79030008,-73.94364796
10,Alive,Good,red,40.72769484,-74.00416227
10,Alive,Good,red,40.78613566,-73.95355349
4,Alive,Fair,red,40.75792397,-73.96937298
5,Alive,Fair,red,40.78441137,-73.95187308
11,Alive,Good,red,40.78431422,-73.95194339
10,Alive,Good,red,40.79232036,-73.94450968
10,Alive,Good,red,40.73925366,-74.00551493
8,Alive,Good,red,40.82181019,-73.94338398
2,Alive,Good,red,40.82170353,-73.94313547
4,Alive,Fair,red,40.79017178,-73.94334432
7,Alive,Good,red,40.79614562,-73.943836
10,Alive,Good,red,40.79033369,-73.9437275
7,Alive,Good,red,40.78604702,-73.95334233
11,Alive,Good,red,40.72757912,-74.00717478
7,Alive,Good,red,40.75032118,-73.99701125
14,Alive,Fair,red,40.72463942,-73.98033488
4,Alive,Good,red,40.74258411,-73.99228407
9,Alive,Good,red,40.74242279,-73.99581754
6,Alive,Good,red,40.8254838,-73.94551792
6,Alive,Good,red,40.72611132,-73.98337086
5,Alive,Fair,red,40.72437132,-73.9796978
14,Alive,Good,red,40.82186824,-73.94351925
10,Alive,Good,red,40.7903641,-73.94379947
13,Alive,Good,red,40.7845244,-73.95166504
14,Alive,Fair,red,40.73640574,-73.99480298
5,Alive,Poor,red,40.78563041,-73.95062935
11,Alive,Fair,red,40.73180551,-73.99331385
15,Alive,Fair,red,40.73382962,-74.00095403
16,Alive,Good,red,40.82857136,-73.9477843
4,Alive,Fair,red,40.78425169,-73.95198864
9,Alive,Fair,red,40.7903801,-73.94383734
10,Alive,Good,red,40.82514415,-73.9457587
3,Alive,Good,red,40.76874537,-73.96147972
6,Alive,Fair,red,40.75292929,-73.97347703
11,Alive,Fair,red,40.72405101,-73.9786669
3,Alive,Good,red,40.82173188,-73.94320153
7,Alive,Good,red,40.79618715,-73.94393372
8,Alive,Fair,red,40.75816114,-73.96924047
10,Alive,Fair,red,40.73381527,-74.00104298
3,Alive,Good,red,40.72775486,-74.00363586
6,Alive,Good,red,40.7249394,-73.98104773
7,Alive,Good,red,40.72483179,-73.98079201
4,Alive,Fair,red,40.71621182,-73.98793488
4,Alive,Fair,red,40.72440453,-73.97977672
9,Alive,Good,red,40.79024993,-73.94352928
7,Alive,Good,red,40.79624743,-73.94407557
9,Alive,Good,red,40.75502407,-73.97263185
14,Alive,Good,red,40.73709611,-73.9847194
6,Alive,Fair,red,40.87107376,-73.91760426
4,Alive,Fair,red,40.7917628,-73.94653393
5,Alive,Poor,red,40.74440893,-74.00568377
10,Alive,Fair,red,40.7240237,-73.97860223
15,Alive,Fair,red,40.79203927,-73.94633057
6,Alive,Good,red,40.71879212,-73.98994188
8,Alive,Fair,red,40.73800695,-73.98340473
8,Alive,Good,red,40.7261196,-73.97828404
7,Alive,Poor,red,40.75286957,-73.97306256
4,Alive,Good,red,40.72579641,-74.0098675
8,Alive,Fair,red,40.80403776,-73.96870612
4,Alive,Good,red,40.71873435,-73.9899716
7,Alive,Good,red,40.71491376,-73.99018673
7,Alive,Good,red,40.71530001,-73.98998922
8,Alive,Fair,red,40.73772574,-73.98273706
9,Alive,Good,red,40.82222753,-73.94377711
9,Alive,Good,red,40.82032282,-73.94401127
9,Alive,Good,red,40.73775978,-73.98281787
10,Alive,Fair,red,40.85127854,-73.93529225
4,Alive,Poor,red,40.75299416,-73.97363072
14,Alive,Good,red,40.80379023,-73.9688932
9,Alive,Fair,red,40.80396873,-73.96875829
6,Alive,Fair,red,40.87072127,-73.91777756
3,Alive,Good,red,40.72572787,-74.00987971
7,Alive,Poor,red,40.75346463,-73.97309808
10,Alive,Good,red,40.74275529,-73.99440183
15,Alive,Fair,red,40.79193433,-73.94640776
7,Alive,Poor,red,40.85161226,-73.93512189
10,Alive,Good,red,40.73635306,-73.98658382
9,Alive,Fair,red,40.77936315,-73.95078567
11,Alive,Good,red,40.73641019,-73.98671877
9,Alive,Fair,red,40.85148788,-73.93518538
4,Alive,Good,red,40.74295306,-73.99487083
10,Alive,Good,red,40.77557578,-73.94605408
5,Alive,Fair,red,40.71663637,-73.99267702
7,Alive,Fair,red,40.80685477,-73.94108476
10,Alive,Good,red,40.80899842,-73.96456989
5,Alive,Fair,red,40.74051258,-73.9930955
5,Alive,Fair,red,40.79058736,-73.94653956
7,Alive,Fair,red,40.86419428,-73.9240378
4,Alive,Good,red,40.80907843,-73.96450616
6,Alive,Fair,red,40.71680266,-73.99259209
9,Alive,Good,red,40.75323767,-73.97279228
5,Alive,Fair,red,40.75877648,-73.97375351
14,Alive,Good,red,40.80872801,-73.96502278
9,Alive,Good,red,40.74279255,-73.9944902
5,Alive,Fair,red,40.80603636,-73.9670333
11,Alive,Good,red,40.73495574,-73.98716275
7,Alive,Good,red,40.75316626,-73.97284471
4,Alive,Good,red,40.72608959,-73.97821268
6,Alive,Good,red,40.74059297,-73.99328612
6,Alive,Fair,red,40.75872528,-73.97363401
20,Alive,Good,red,40.78663848,-73.94886165
11,Alive,Good,red,40.80987708,-73.95150683
6,Alive,Good,red,40.74445095,-74.00578354
12,Alive,Good,red,40.80880365,-73.96482314
5,Alive,Poor,red,40.73486319,-73.98803655
4,Alive,Good,red,40.74291846,-73.99478877
6,Alive,Fair,red,40.8075323,-73.96445727
5,Alive,Fair,red,40.71867761,-73.99000079
5,Alive,Good,red,40.80886729,-73.96471737
6,Alive,Good,red,40.73779714,-73.98290658
8,Alive,Fair,red,40.75293667,-73.97301329
14,Alive,Good,red,40.72599264,-73.97798219
9,Alive,Good,red,40.80891615,-73.96465659
5,Alive,Good,red,40.7405384,-73.99315673
7,Alive,Fair,red,40.73472825,-73.98813483
5,Alive,Fair,red,40.85180726,-73.93502233
5,Alive,Good,red,40.80876464,-73.96491356
13,Alive,Good,red,40.8087094,-73.9651094
8,Alive,Good,red,40.7362922,-73.98644004
4,Alive,Fair,red,40.79064267,-73.94667057
12,Alive,Good,red,40.74333423,-73.99577476
11,Alive,Good,red,40.74398259,-73.99758243
4,Alive,Good,red,40.82345455,-73.94364206
5,Alive,Good,red,40.76650796,-73.95492343
12,Alive,Fair,red,40.71640693,-73.98480211
11,Alive,Poor,red,40.77553569,-73.94595865
2,Alive,Good,red,40.82946628,-73.94603015
12,Alive,Good,red,40.86770231,-73.92665041
14,Alive,Good,red,40.81884326,-73.95183287
9,Alive,Good,red,40.82213316,-73.94386426
9,Alive,Good,red,40.82938648,-73.9458405
14,Alive,Good,red,40.73631569,-73.98649553
7,Alive,Fair,red,40.80607062,-73.96711485
9,Alive,Fair,red,40.76387186,-73.98267937
7,Alive,Fair,red,40.7160987,-73.98756153
4,Alive,Good,red,40.7419925,-73.99660883
15,Alive,Poor,red,40.8661295,-73.92993101
13,Alive,Good,red,40.77546559,-73.9457918
4,Alive,Good,red,40.81616611,-73.94691737
13,Alive,Fair,red,40.79488587,-73.94253688
10,Alive,Good,red,40.73848021,-73.98452462
5,Alive,Fair,red,40.79182078,-73.94649129
17,Alive,Good,red,40.74428767,-74.00539584
9,Alive,Good,red,40.82338914,-73.94348737
11,Alive,Fair,red,40.79209295,-73.94617729
10,Alive,Good,red,40.80992504,-73.95147168
9,Alive,Good,red,40.809973,-73.95143652
8,Alive,Good,red,40.74360418,-73.99668723
4,Alive,Fair,red,40.76083171,-73.98429393
9,Alive,Fair,red,40.80189567,-73.96848476
3,Alive,Good,red,40.72592492,-73.97782116
12,Alive,Good,red,40.74485779,-73.99122627
8,Alive,Fair,red,40.80711095,-73.96699782
6,Alive,Good,red,40.78675417,-73.95215718
11,Alive,Fair,red,40.7949123,-73.94259936
5,Alive,Good,red,40.82106513,-73.94356601
9,Alive,Fair,red,40.80387353,-73.96883024
3,Alive,Poor,red,40.73768971,-73.98265151
8,Alive,Fair,red,40.74336697,-73.9958524
10,Alive,Good,red,40.74401193,-73.99765183
17,Alive,Good,red,40.80629043,-73.96537197
10,Alive,Good,red,40.74494333,-73.99116417
14,Alive,Fair,red,40.8069598,-73.96705091
6,Alive,Good,red,40.72645041,-74.00649086
4,Alive,Good,red,40.82954741,-73.94622297
5,Alive,Good,red,40.82934791,-73.94574883
5,Alive,Good,red,40.8208384,-73.95423987
2,Alive,Good,red,40.70498888,-74.00847684
12,Alive,Fair,red,40.78694726,-73.95201661
3,Alive,Good,red,40.82943037,-73.94594481
2,Alive,Good,red,40.82952214,-73.94616291
14,Alive,Good,red,40.86687493,-73.92877486
5,Alive,Good,red,40.7419659,-73.9965457
15,Alive,Good,red,40.82628027,-73.94428353
14,Alive,Good,red,40.86698325,-73.92890276
10,Alive,Good,red,40.73871122,-73.98507499
8,Alive,Fair,red,40.7615618,-73.9862174
11,Alive,Good,red,40.81076325,-73.96166292
8,Alive,Good,red,40.73454151,-73.98641823
10,Alive,Good,red,40.81589509,-73.95428813
7,Alive,Good,red,40.74298848,-73.99523907
11,Alive,Good,red,40.72132821,-73.98797013
9,Alive,Good,red,40.72847727,-74.00723918
12,Alive,Good,red,40.74353697,-73.99652825
4,Alive,Good,red,40.82957268,-73.94628303
9,Alive,Good,red,40.82346061,-73.9495057
12,Alive,Good,red,40.7437207,-73.99453652
11,Alive,Good,red,40.82061976,-73.94543153
6,Alive,Fair,red,40.80667836,-73.96714534
9,Alive,Good,red,40.80388568,-73.96778406
9,Alive,Good,red,40.74122614,-73.99416071
8,Alive,Good,red,40.81401044,-73.9530075
13,Alive,Good,red,40.79877519,-73.96766019
19,Alive,Good,red,40.74357117,-73.99418668
6,Alive,Fair,red,40.74375298,-73.99461203
17,Alive,Good,red,40.79488532,-73.95031198
10,Alive,Good,red,40.80653473,-73.96719348
10,Alive,Good,red,40.86709054,-73.92902946
12,Alive,Good,red,40.8117888,-73.95755102
10,Alive,Fair,red,40.79483439,-73.94266675
16,Alive,Good,red,40.71779231,-73.98898783
6,Alive,Good,red,40.76090543,-73.9842465
4,Alive,Good,red,40.74293294,-73.99510707
11,Alive,Fair,red,40.78189241,-73.980812
5,Alive,Good,red,40.72858039,-74.00722419
6,Alive,Good,red,40.78632306,-73.9549377
5,Alive,Good,red,40.7437882,-73.98534795
17,Alive,Good,red,40.79862291,-73.96729719
16,Alive,Good,red,40.79865899,-73.9673832
11,Alive,Good,red,40.8159569,-73.95424191
5,Alive,Poor,red,40.75819476,-73.97432684
5,Alive,Good,red,40.80503833,-73.96688122
4,Alive,Good,red,40.71918809,-73.99824628
11,Alive,Good,red,40.74305916,-73.99540706
2,Alive,Good,red,40.70500314,-74.00850962
8,Alive,Good,red,40.75814455,-73.97420826
10,Alive,Fair,red,40.81017441,-73.96469735
9,Alive,Fair,red,40.79872293,-73.9675356
12,Alive,Fair,red,40.80767139,-73.96507257
18,Alive,Good,red,40.80995887,-73.95331578
9,Alive,Good,red,40.74133778,-73.99408013
10,Alive,Good,red,40.81412291,-73.95300252
16,Alive,Good,red,40.79787932,-73.94796468
2,Alive,Good,red,40.82824322,-73.94506822
6,Alive,Good,red,40.73642856,-73.98520541
6,Alive,Fair,red,40.73182778,-73.99184385
6,Alive,Fair,red,40.75939651,-73.97522797
3,Alive,Fair,red,40.76413282,-73.9828527
8,Alive,Good,red,40.71198225,-73.99256341
6,Alive,Good,red,40.75937044,-73.97516527
4,Alive,Good,red,40.76068904,-73.98412212
5,Alive,Fair,red,40.73859319,-73.98531588
9,Alive,Good,red,40.82155004,-73.94664802
5,Alive,Fair,red,40.7120521,-73.99257343
6,Alive,Good,red,40.78020899,-73.95143584
9,Alive,Poor,red,40.7336896,-74.00111585
9,Alive,Good,red,40.81605592,-73.94699852
6,Alive,Poor,red,40.74439575,-73.99224629
11,Alive,Good,red,40.81583494,-73.95433309
5,Alive,Good,red,40.71190367,-73.99255213
5,Alive,Good,red,40.76072911,-73.98421755
9,Alive,Good,red,40.79551178,-73.94986894
7,Alive,Good,red,40.76063301,-73.95814999
6,Alive,Poor,red,40.78864217,-73.94778393
10,Alive,Good,red,40.80665824,-73.94198306
11,Alive,Good,red,40.78559081,-73.95420477
7,Alive,Good,red,40.80671028,-73.94104137
13,Alive,Good,red,40.80777232,-73.96531035
4,Alive,Good,red,40.74401949,-73.99523558
11,Alive,Fair,red,40.73198145,-73.99220464
13,Alive,Good,red,40.79561145,-73.94841383
4,Alive,Fair,red,40.73239741,-73.99318124
6,Alive,Fair,red,40.75942549,-73.97529765
18,Alive,Good,red,40.79784657,-73.94788533
10,Alive,Fair,red,40.73705194,-73.98486532
7,Alive,Fair,red,40.82242188,-73.94234992
4,Alive,Good,red,40.75379509,-73.97940921
5,Alive,Good,red,40.71497376,-73.98384004
4,Alive,Good,red,40.74569251,-73.99753442
8,Alive,Good,red,40.7910894,-73.97505007
6,Alive,Good,red,40.80500167,-73.96679397
7,Alive,Fair,red,40.71912336,-73.99827149
16,Alive,Good,red,40.73647332,-73.98531141
12,Alive,Fair,red,40.73406055,-73.99275567
3,Alive,Good,red,40.71759956,-73.99043742
3,Alive,Good,red,40.71808058,-74.0065535
12,Alive,Fair,red,40.71675567,-73.98440502
12,Alive,Good,red,40.73363819,-74.00110061
10,Alive,Fair,red,40.80772761,-73.96520502
11,Alive,Good,red,40.82551329,-73.94414187
4,Alive,Good,red,40.76058938,-73.98388482
10,Alive,Good,red,40.74444828,-73.9923714
13,Alive,Good,red,40.73846163,-73.98541175
10,Alive,Good,red,40.81226704,-73.95720374
6,Alive,Fair,red,40.75816965,-73.97426755
4,Alive,Good,red,40.75370763,-73.97920225
5,Alive,Fair,red,40.80116491,-73.9694246
8,Alive,Good,red,40.79548291,-73.9498004
9,Alive,Fair,red,40.73374422,-74.00113203
6,Alive,Fair,red,40.76067733,-73.98602716
8,Alive,Fair,red,40.76083366,-73.98639525
9,Alive,Good,red,40.79534636,-73.94947632
10,Alive,Good,red,40.81675389,-73.94648602
12,Alive,Good,red,40.73685787,-73.98473205
17,Alive,Good,red,40.74366665,-73.99441005
8,Alive,Fair,red,40.73250978,-73.99344507
7,Alive,Good,red,40.80144294,-73.9700849
1,Alive,Good,red,40.75470304,-73.97215748
6,Alive,Good,red,40.79322426,-73.9456444
5,Alive,Good,red,40.81243286,-73.95708332
3,Alive,Fair,red,40.76407228,-73.98270616
10,Alive,Fair,red,40.80780712,-73.96539234
4,Alive,Fair,red,40.75361564,-73.97898456
1,Alive,Good,red,40.82571386,-73.94655214
3,Alive,Good,red,40.73358758,-74.00108562
6,Alive,Good,red,40.71498025,-73.98705259
4,Alive,Fair,red,40.74576029,-73.99769547
9,Alive,Good,red,40.82735665,-73.94411376
9,Alive,Good,red,40.74534818,-73.99641602
8,Alive,Good,red,40.79526252,-73.94927732
5,Alive,Fair,red,40.78233664,-73.95260123
6,Alive,Fair,red,40.75497295,-73.97861945
6,Alive,Fair,red,40.75499897,-73.97868096
7,Alive,Fair,red,40.78635954,-73.95491107
4,Alive,Good,red,40.72825084,-74.00727209
9,Alive,Fair,red,40.82074357,-73.94534026
7,Alive,Fair,red,40.72642079,-73.98314545
5,Alive,Fair,red,40.75820779,-73.96920671
11,Alive,Good,red,40.72433624,-73.97961445
2,Alive,Fair,red,40.82188984,-73.94356958
9,Alive,Good,red,40.82246984,-73.94231477
9,Alive,Good,red,40.79329524,-73.9455924
7,Alive,Good,red,40.79111914,-73.97512005
6,Alive,Good,red,40.74421865,-73.99373974
4,Alive,Fair,red,40.78246651,-73.95290946
15,Alive,Good,red,40.71818612,-73.98547479
7,Alive,Good,red,40.76086712,-73.98647404
8,Alive,Fair,red,40.79531336,-73.94939798
4,Alive,Good,red,40.76062919,-73.98397961
9,Alive,Good,red,40.74447481,-73.99243459
7,Alive,Good,red,40.80496396,-73.96670419
11,Alive,Good,red,40.74563138,-73.99738917
10,Alive,Good,red,40.81684281,-73.94642147
13,Alive,Good,red,40.71537054,-73.98516606
5,Alive,Good,red,40.7411716,-74.00011561
4,Alive,Poor,red,40.71737126,-74.00614772
13,Alive,Poor,red,40.71033158,-73.99664476
12,Alive,Good,red,40.79106288,-73.97498766
6,Alive,Good,red,40.71501481,-73.98397542
5,Alive,Good,red,40.78255087,-73.95310969
13,Alive,Good,red,40.74574211,-73.99734947
11,Alive,Good,red,40.74450745,-73.99251231
11,Alive,Fair,red,40.79538416,-73.94956602
6,Alive,Good,red,40.79100126,-73.97484266
4,Alive,Good,red,40.78250483,-73.95300042
11,Alive,Good,red,40.80972285,-73.9534856
9,Alive,Good,red,40.79553933,-73.94993432
6,Alive,Good,red,40.73779636,-73.98404664
8,Alive,Fair,red,40.74552317,-73.99683067
9,Alive,Good,red,40.71994647,-74.00584814
8,Alive,Good,red,40.8170495,-73.94627141
12,Alive,Good,red,40.7454225,-73.9965921
10,Alive,Good,red,40.86761563,-73.92622368
12,Alive,Good,red,40.86601329,-73.91831308
10,Alive,Good,red,40.86620512,-73.93002562
14,Alive,Good,red,40.73612434,-73.98630352
7,Alive,Good,red,40.79776377,-73.9677834
18,Alive,Good,red,40.7981354,-73.96809193
6,Alive,Good,red,40.71737255,-73.99055405
7,Alive,Good,red,40.74569869,-73.99724659
7,Alive,Good,red,40.7457762,-73.99743025
8,Alive,Good,red,40.80392155,-73.9678694
6,Alive,Fair,red,40.80397336,-73.96799268
13,Alive,Good,red,40.82724244,-73.94419877
12,Alive,Good,red,40.82729309,-73.94416107
4,Alive,Good,red,40.82988256,-73.94701952
15,Alive,Fair,red,40.74075349,-73.99912476
7,Alive,Good,red,40.74636308,-73.99528024
12,Alive,Good,red,40.74527015,-73.99653092
17,Alive,Good,red,40.71666998,-74.01041985
5,Alive,Good,red,40.8237129,-73.94983837
12,Alive,Good,red,40.81710959,-73.94622779
4,Alive,Good,red,40.74114364,-74.00004934
14,Alive,Good,red,40.74565849,-73.99745359
13,Alive,Good,red,40.74539189,-73.99682016
14,Alive,Good,red,40.79832149,-73.9685335
7,Alive,Good,red,40.82237392,-73.94238508
11,Alive,Good,red,40.8230023,-73.94208964
5,Alive,Good,red,40.71543799,-73.98689155
4,Alive,Fair,red,40.7339314,-74.00026174
5,Alive,Good,red,40.76633893,-73.95673319
14,Alive,Good,red,40.74567179,-73.99718284
12,Alive,Good,red,40.71662503,-74.01032068
11,Alive,Good,red,40.86610278,-73.91836989
9,Alive,Good,red,40.8169774,-73.94632375
11,Alive,Good,red,40.74549627,-73.99676693
12,Alive,Good,red,40.74587501,-73.99766441
11,Alive,Good,red,40.73624002,-73.98657816
9,Alive,Good,red,40.73635622,-73.98685406
4,Alive,Good,red,40.74083392,-73.99931536
8,Alive,Good,red,40.73628841,-73.98669306
11,Alive,Good,red,40.73632351,-73.9867764
7,Alive,Good,red,40.87101957,-73.91785242
15,Alive,Good,red,40.74523082,-73.99643746
16,Alive,Good,red,40.79162675,-73.97823986
4,Alive,Good,red,40.74545223,-73.99696352
15,Alive,Fair,red,40.77977675,-73.95235999
10,Alive,Good,red,40.79792137,-73.94806656
22,Alive,Good,red,40.79114271,-73.97517553
6,Alive,Good,red,40.80449359,-73.96768375
6,Alive,Good,red,40.82879908,-73.94806752
11,Alive,Good,red,40.73619401,-73.98646893
10,Alive,Good,red,40.74531489,-73.99633712
18,Alive,Good,red,40.86767042,-73.92615373
4,Alive,Good,red,40.72596896,-74.00960771
15,Alive,Good,red,40.71675987,-74.01061821
3,Alive,Fair,red,40.76405629,-73.98266746
6,Alive,Good,red,40.74300688,-73.98129115
13,Alive,Fair,red,40.82816777,-73.94656744
11,Alive,Good,red,40.81007955,-73.95853212
9,Alive,Good,red,40.74573839,-73.99457581
17,Alive,Good,red,40.79782897,-73.94838422
7,Alive,Good,red,40.82968041,-73.94653906
4,Alive,Poor,red,40.76595496,-73.95718768
17,Alive,Good,red,40.82627145,-73.94399685
8,Alive,Good,red,40.74583564,-73.99450576
6,Alive,Good,red,40.8665581,-73.92524277
14,Alive,Good,red,40.7165829,-74.0102277
13,Alive,Good,red,40.74555881,-73.99721676
13,Alive,Good,red,40.79075302,-73.94693198
4,Alive,Good,red,40.72585081,-74.00985782
7,Alive,Good,red,40.73797291,-73.98332392
5,Alive,Good,red,40.73481421,-73.98807223
3,Alive,Good,red,40.74281811,-73.9945508
13,Alive,Good,red,40.71671633,-74.01052213
7,Alive,Good,red,40.82960859,-73.94636837
7,Alive,Good,red,40.74490786,-73.99567016
10,Alive,Fair,red,40.76120363,-73.9867313
3,Alive,Good,red,40.71406193,-73.98532591
7,Alive,Good,red,40.81611298,-73.95412521
12,Alive,Good,red,40.79826319,-73.96839515
11,Alive,Good,red,40.78237771,-73.95437022
8,Alive,Good,red,40.78277084,-73.9494681
10,Alive,Good,red,40.78282965,-73.9496077
6,Alive,Good,red,40.74325232,-74.00140676
12,Alive,Fair,red,40.78033699,-73.95368038
5,Alive,Good,red,40.74563006,-73.99465383
6,Alive,Good,red,40.78030421,-73.95360273
18,Alive,Good,red,40.7426073,-74.00143169
9,Alive,Fair,red,40.79379848,-73.9719918
7,Alive,Good,red,40.74339543,-73.99783689
4,Alive,Good,red,40.7082476,-74.01254269
6,Alive,Good,red,40.78005172,-73.95469578
6,Alive,Fair,red,40.81041814,-73.9582832
9,Alive,Good,red,40.74261272,-73.99315193
7,Alive,Good,red,40.74235677,-73.99900455
9,Alive,Good,red,40.74578701,-73.99454078
11,Alive,Good,red,40.74337338,-74.00169402
6,Alive,Good,red,40.7427014,-73.99800622
16,Alive,Good,red,40.79870157,-73.96774008
7,Alive,Good,red,40.74514257,-73.99622779
9,Alive,Good,red,40.80724691,-73.96467018
14,Alive,Good,red,40.798579,-73.96744709
